,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
gene:AT5G18480,474.621421,2.77367045,0.352364944,7.871584561,3.50177327455127e-15,1.11963674399606e-13
gene:AT2G04430,43.16936593,2.772676572,1.020471103,2.717055449,0.006586557,0.031118815
gene:AT4G34710,5160.342327,2.772315056,0.208067224,13.32413149,1.67571505412717e-40,2.20918927135888e-38
gene:AT5G11650,170.3116081,2.771599751,0.580663408,4.773160689,1.81356976197525e-06,2.24775214285252e-05
gene:AT4G04960,661.963982,2.768278525,0.373415093,7.413408228,1.23094232754501e-13,3.41892899286961e-12
gene:AT1G35350,176.7977178,2.7660074,0.676451921,4.088993341,4.33249289396995e-05,0.000401115
gene:AT1G26440,119.5890898,2.761752461,0.703166487,3.927593981,8.57998976138676e-05,0.000738585
gene:AT5G01950,682.3839624,2.758579565,0.30392189,9.076607036,1.12012150835117e-19,4.95634455005592e-18
gene:AT4G23015,151.0492483,2.750625427,0.718825177,3.826556882,0.000129948,0.001075803
gene:AT3G63050,106.071626,2.749083666,0.832488093,3.302249834,0.000959126,0.006151702
gene:AT1G03495,72.01385933,2.747747484,0.683144764,4.022203825,5.76561304326768e-05,0.00052004
gene:AT1G09940,649.4346349,2.747404703,0.514230826,5.342746031,9.15489884320991e-08,1.36705580243681e-06
gene:AT2G47990,322.0274188,2.747386824,0.427702841,6.423587974,1.33099163599236e-10,2.78466597930228e-09
gene:AT3G15080,115.9538543,2.745814707,0.810955371,3.385901129,0.000709449,0.004708787
gene:AT4G37910,3410.434948,2.745052111,0.229878816,11.94130087,7.20868423690035e-33,6.80160559764009e-31
gene:AT5G06860,631.8375962,2.744126903,0.561044048,4.891107775,1.00270039428474e-06,1.2791004590189e-05
gene:AT3G09032,89.10159248,2.737985121,0.607063273,4.510213751,6.47623364913784e-06,7.24735728363983e-05
gene:AT3G08760,661.7367642,2.736410563,0.411039111,6.657299737,2.78904038319391e-11,6.35307092256999e-10
gene:AT2G41410,1132.257763,2.73257432,0.299430825,9.12589518,7.11458172835972e-20,3.22215221429336e-18
gene:AT1G08930,1360.413761,2.727005705,0.313217369,8.706431939,3.13590121064323e-18,1.29527524683393e-16
gene:AT1G03230,148.5916516,2.723051933,0.819277031,3.323725469,0.000888236,0.005748744
gene:AT2G06050,872.9320799,2.722467658,0.294975751,9.229462591,2.71993093909026e-20,1.27380123395643e-18
gene:AT5G66620,151.9086617,2.717273542,0.684439365,3.970071978,7.18509226840992e-05,0.000630925
gene:AT4G00335,105.6885984,2.714794777,0.871153476,3.11632204,0.001831222,0.01062948
gene:AT4G21410,231.9999818,2.713517197,0.641117544,4.232480021,2.31128450585132e-05,0.000229554
gene:AT3G04770,128.2637926,2.713132741,0.90206064,3.007705493,0.002632281,0.014505051
gene:AT1G70520,562.5834792,2.711644063,0.318158003,8.522947844,1.55542840752606e-17,5.95206480875976e-16
gene:AT5G64170,97.45978529,2.710902227,0.810005338,3.346770817,0.000817588,0.005345424
gene:AT5G09680,211.1000845,2.710648211,0.667680357,4.059799248,4.91149252182064e-05,0.000448678
gene:AT1G15430,339.8612759,2.708319032,0.491141329,5.514337465,3.50096274385672e-08,5.50993711314424e-07
gene:AT2G40750,282.960652,2.704725477,0.541253194,4.997153843,5.81826510171198e-07,7.73867580266938e-06
gene:AT3G26680,178.0770591,2.704138083,0.453244324,5.966181904,2.42869518429602e-09,4.48632676653837e-08
gene:AT3G63310,247.6673069,2.703945642,0.633366074,4.269167159,1.96204191678152e-05,0.000198348
gene:AT5G62070,329.8630386,2.70310953,0.412162993,6.558350887,5.44060714015844e-11,1.2023054676667e-09
gene:AT4G12120,254.8402382,2.702786922,0.630020794,4.289996376,1.78676034159485e-05,0.000182417
gene:AT5G61900,479.7157032,2.697913902,0.523208056,5.156483874,2.51630142761765e-07,3.54826152958128e-06
gene:AT1G14060,341.4822472,2.69734314,0.400008344,6.743217183,1.5491737046996e-11,3.6092384340092e-10
gene:AT4G03430,2309.303801,2.697297181,0.228852048,11.78620515,4.5979587741574e-32,4.15500049225266e-30
gene:AT4G14220,471.8925428,2.694503354,0.388080648,6.943153107,3.83443446210591e-12,9.36614143738763e-11
gene:AT5G17380,1252.695345,2.693532125,0.347621406,7.748464493,9.30103692146644e-15,2.86442173863018e-13
gene:AT1G18890,516.4064045,2.693473908,0.328060924,8.210285682,2.20662842896358e-16,7.70838185130507e-15
gene:AT1G13260,152.4301259,2.692392043,0.550041475,4.894889146,9.83611578449779e-07,1.2563076086265e-05
gene:AT1G51640,54.47617027,2.686897639,0.855732982,3.139878556,0.001690179,0.009954885
gene:AT4G19520,384.4423421,2.684845653,0.377766902,7.107148988,1.18464533629645e-12,3.01614463399922e-11
gene:AT3G04210,571.0681657,2.684257518,0.448478709,5.985250729,2.16056776584306e-09,4.01802979294176e-08
gene:AT2G38290,328.1443316,2.684223279,0.440457401,6.094172269,1.10005148697154e-09,2.10894332880759e-08
gene:AT3G10640,500.2398866,2.683574655,0.35977147,7.45910913,8.71094382205691e-14,2.46934089376954e-12
gene:AT3G11010,165.1734487,2.683039618,0.643252367,4.171052848,3.03195529828454e-05,0.000292673
gene:AT2G36800,522.7312827,2.681866162,0.357167772,7.508701443,5.97167415453588e-14,1.71812831280279e-12
gene:AT1G32640,746.2058076,2.679171088,0.361323149,7.414889127,1.21726597087936e-13,3.39072871309493e-12
gene:AT2G46330,1432.938621,2.677673157,0.361015048,7.417068002,1.19741475089456e-13,3.34997661703758e-12
gene:AT1G43910,844.775659,2.676851392,0.373101193,7.17459886,7.25195034411137e-13,1.87363141239538e-11
gene:AT4G17240,122.2413222,2.676330744,0.598924251,4.468562996,7.87468222887327e-06,8.64642804000871e-05
gene:AT1G31010,27.94900114,2.673825645,1.03295329,2.588525223,0.009638789,0.042679412
gene:AT3G13380,769.8504616,2.672571956,0.305952806,8.735242499,2.43133966545117e-18,1.01295294113862e-16
gene:AT2G40270,630.5890371,2.672057696,0.323629117,8.256542917,1.49952326523122e-16,5.32524424523441e-15
gene:AT1G29670,142.022286,2.671242121,0.840444923,3.17836666,0.001481073,0.008908656
gene:AT1G52400,131.9307785,2.668367781,0.588443055,4.53462363,5.77062934577203e-06,6.52986911507466e-05
gene:AT3G20490,76.79788273,2.667215683,0.668468908,3.990037009,6.60629863040705e-05,0.000585173
gene:AT3G26090,298.7564567,2.665151238,0.389606283,6.840626945,7.8847340976562e-12,1.88294493686956e-10
gene:AT1G19130,372.7593218,2.664474839,0.441026388,6.041531557,1.52658141486049e-09,2.87230098467592e-08
gene:AT3G02040,58.71387044,2.663950149,0.907613222,2.935116065,0.003334229,0.017689429
gene:AT3G27690,472.8392153,2.66279607,0.343881505,7.743353536,9.68283150660474e-15,2.97723867155157e-13
gene:AT5G12010,573.8808461,2.661807333,0.315898966,8.426135008,3.57269944897138e-17,1.33012222425147e-15
gene:AT2G37040,6108.151642,2.661200233,0.207155555,12.84638607,9.01231293350434e-38,1.06422698984105e-35
gene:AT2G41630,671.7384806,2.659801565,0.313237939,8.491313567,2.04314481472747e-17,7.74142743973904e-16
gene:AT4G00300,893.8252657,2.659190407,0.267115272,9.955216654,2.39301073735865e-23,1.31978999062119e-21
gene:AT5G25440,107.2032713,2.654351786,0.593764874,4.470375234,7.80824834006686e-06,8.58327607364974e-05
gene:AT2G21500,172.9787955,2.654136491,0.543312764,4.885098726,1.03377041698889e-06,1.31426770054175e-05
gene:AT5G17990,1040.748628,2.652421339,0.286373556,9.262102899,2.0044488640235e-20,9.43316179333111e-19
gene:AT2G31240,173.0817739,2.651799809,0.695364074,3.813541579,0.000136989,0.001128756
gene:AT1G27020,91.28555415,2.65168203,0.981290878,2.702238541,0.006887433,0.032255307
gene:AT2G39050,81.38975932,2.651316022,0.736937612,3.597748276,0.000320984,0.002387288
gene:AT3G27330,122.7708405,2.650207415,0.56761988,4.668982726,3.02694826091614e-06,3.61207068357804e-05
gene:AT2G19710,459.1142237,2.647989312,0.309973539,8.542630191,1.31200752585081e-17,5.07098812401131e-16
gene:AT1G74100,3969.309212,2.646610645,0.266780884,9.920540804,3.3891482213274e-23,1.84799787433739e-21
gene:AT3G59660,482.6475562,2.646399764,0.380551316,6.954120646,3.54767912042978e-12,8.68775161705247e-11
gene:AT4G23570,360.5510101,2.642014157,0.406802661,6.494584249,8.32630247710134e-11,1.79066670479605e-09
gene:AT5G45340,62.68885748,2.63938361,0.736073378,3.585761538,0.000336096,0.002489369
gene:AT4G35310,2284.561867,2.639199742,0.196553943,13.42735587,4.18074245589749e-41,5.66696695712076e-39
gene:AT2G30870,2679.39133,2.638493599,0.180668377,14.60406989,2.64568298682243e-48,4.84991486955791e-46
gene:AT3G57330,1854.021818,2.634778902,0.228929725,11.50911662,1.18687916082101e-30,1.00638987169528e-28
gene:AT5G17460,166.725954,2.633530713,0.514469203,5.118927816,3.07277533153634e-07,4.27655673039852e-06
gene:AT4G02040,50.82415003,2.633252943,0.954339764,2.759240517,0.005793588,0.027962632
gene:AT2G01340,188.975038,2.630548416,0.445661336,5.902572662,3.57876410191613e-09,6.51077990866556e-08
gene:AT2G46310,317.0278483,2.629598577,0.379273157,6.933257802,4.11257736817731e-12,1.00074449029933e-10
gene:AT3G08590,1852.994388,2.624758669,0.262148035,10.01250562,1.34307106093332e-23,7.49316863212883e-22
gene:AT4G00910,86.20316286,2.621559848,0.728983987,3.596183036,0.000322921,0.002399836
gene:AT3G59350,1323.372832,2.619313566,0.273323135,9.583212082,9.40727979902499e-22,4.79024660242416e-20
gene:AT3G17410,792.4758319,2.618740087,0.319892505,8.186312734,2.69351256154802e-16,9.30785094877493e-15
gene:AT2G34420,6794.771184,2.61830963,0.205620973,12.73367008,3.84339314715152e-37,4.45648381303448e-35
gene:AT3G02555,160.9007616,2.616914886,0.509851805,5.13269711,2.85619353127046e-07,4.00407961324791e-06
gene:AT2G47890,178.2642721,2.613407462,0.565732184,4.619513505,3.84640844696724e-06,4.50887148521471e-05
gene:AT5G66210,727.8105547,2.610918787,0.293780712,8.887304984,6.26089788399413e-19,2.64856620815646e-17
gene:AT5G06310,118.4834757,2.608594595,1.00605737,2.592888511,0.009517362,0.042229179
gene:AT5G63370,1986.917729,2.605253762,0.283146747,9.201072541,3.54394509731646e-20,1.6516671969285e-18
gene:AT4G21780,62.63688435,2.604059335,0.884341461,2.944631062,0.0032334,0.017240021
gene:AT2G34930,257.316514,2.604016341,0.529508652,4.917797529,8.75233689625046e-07,1.12761031177396e-05
gene:AT5G53830,570.6070487,2.60341729,0.413668832,6.293481854,3.10422811236209e-10,6.29612041166971e-09
gene:AT2G13660,71.58433785,2.603214892,0.953220621,2.730967872,0.006314863,0.030049067
gene:AT5G25260,130.1928629,2.596520871,0.872463195,2.976080694,0.00291958,0.01580585
gene:AT3G49810,311.3423286,2.593139334,0.429283043,6.04062839,1.53515173274058e-09,2.88560552263581e-08
gene:AT1G18850,164.5523023,2.587863803,0.486358929,5.320892965,1.03259145206351e-07,1.53004774975507e-06
gene:AT1G22410,4314.923057,2.586469225,0.217486474,11.89255209,1.2939143025235e-32,1.20439953978987e-30
gene:AT3G55560,183.8141192,2.586257244,0.466113253,5.548559766,2.88032424495177e-08,4.60086979807732e-07
gene:AT4G33770,136.3426037,2.585713311,0.768413134,3.365004056,0.000765425,0.005036521
gene:AT4G16500,494.1584898,2.584774039,0.313068514,8.256256762,1.50312090338065e-16,5.32818989839242e-15
gene:AT2G47680,97.8102601,2.579949144,0.73287689,3.520303583,0.000431053,0.003077489
gene:AT1G04960,242.6293321,2.578628105,0.572983248,4.500355139,6.7840024234682e-06,7.56100050068998e-05
gene:AT1G80300,2083.353154,2.578019021,0.283241595,9.101837687,8.88160988705893e-20,3.99423427818015e-18
gene:AT2G44065,413.1283856,2.575995972,0.373997288,6.887739702,5.66858084089897e-12,1.36899427886604e-10
gene:AT2G13790,548.0563409,2.57589947,0.349107473,7.378528581,1.60048436849637e-13,4.3634735304275e-12
gene:AT4G35600,246.9567387,2.574604884,0.49347164,5.217331001,1.81519711986761e-07,2.59768878536891e-06
gene:AT1G03770,96.78634582,2.572212659,0.621606118,4.138010524,3.50330305407414e-05,0.00033349
gene:AT1G27130,965.2329095,2.571812441,0.239244515,10.74972375,5.94393644759135e-27,4.00031079521812e-25
gene:AT2G40000,875.7652484,2.569148006,0.27166876,9.456913658,3.17166474407849e-21,1.54162128772785e-19
gene:AT2G17500,102.967114,2.568545889,0.755563237,3.39951147,0.000675063,0.004501954
gene:AT3G51430,276.2204973,2.567735983,0.417872279,6.144786607,8.00710874766656e-10,1.56250202678416e-08
gene:AT4G37670,115.0631834,2.567229256,0.620066665,4.140247175,3.46931792657138e-05,0.000330694
gene:AT1G48320,261.6430942,2.567214808,0.437559362,5.867123487,4.43420434712422e-09,7.99902204999502e-08
gene:AT5G67210,208.8378369,2.56609404,0.467808852,5.485347341,4.12657786137893e-08,6.42624358218621e-07
gene:AT3G50740,72.10930961,2.565553955,0.754699575,3.399437391,0.000675246,0.004501954
gene:AT4G29950,671.6096022,2.560068416,0.311508686,8.218289015,2.06427009823396e-16,7.2505603742349e-15
gene:AT3G07273,47.57872955,2.555290488,0.994132655,2.570371745,0.010158944,0.044491319
gene:AT4G27070,220.6175619,2.555004637,0.444793043,5.744254945,9.23265958956321e-09,1.5981135951431e-07
gene:AT4G25720,249.4690773,2.552430175,0.442177443,5.772411548,7.81449678103433e-09,1.36988555593214e-07
gene:AT1G48300,488.6104204,2.550494784,0.370931037,6.875927143,6.15879728767116e-12,1.48366120391858e-10
gene:AT1G15530,409.0094771,2.549136595,0.387127712,6.58474326,4.5567209842191e-11,1.01867323466027e-09
gene:AT3G22260,113.341034,2.548820767,0.729883607,3.492092085,0.000479253,0.00337282
gene:AT4G02550,152.8028935,2.54017732,0.726121288,3.498282397,0.000468265,0.003303946
gene:AT3G56170,189.362772,2.539830179,0.620538485,4.092945466,4.2592791942844e-05,0.000395827
gene:AT2G30020,416.8780461,2.53971265,0.400380542,6.343246952,2.24972364995814e-10,4.61157410163943e-09
gene:AT3G51790,242.140616,2.539349601,0.437063165,5.810028851,6.2462077142579e-09,1.10808300538282e-07
gene:AT1G76040,1030.185497,2.537584479,0.252151246,10.06373961,7.99042109359024e-24,4.51025293869281e-22
gene:AT1G25550,1379.031246,2.536759139,0.262320071,9.670472895,4.02513793241227e-22,2.08268427212558e-20
gene:AT4G08510,169.7274516,2.536586936,0.708035205,3.58257177,0.000340228,0.002514866
gene:AT2G31955,396.9058474,2.536238016,0.30968033,8.189858276,2.61533962234242e-16,9.05396709547606e-15
gene:AT2G20960,522.9161185,2.533053681,0.296596108,8.540414428,1.33741300298849e-17,5.15882274178809e-16
gene:AT3G29400,364.3096133,2.532514016,0.424664044,5.963570623,2.46784716275376e-09,4.54991591845635e-08
gene:AT1G32630,776.9583654,2.531434368,0.340897937,7.425783775,1.12114020920979e-13,3.1549278869693e-12
gene:AT2G21620,1099.293181,2.524678934,0.245727773,10.27429215,9.20174201608674e-25,5.44865023374728e-23
gene:AT5G20960,120.9795882,2.524401372,0.67585507,3.735122342,0.000187624,0.001486167
gene:AT5G10695,159.7133408,2.521155632,0.589067617,4.279908722,1.86969979425438e-05,0.000190413
gene:AT5G16930,209.7668603,2.516503031,0.547196438,4.598902437,4.2472261343593e-06,4.93365169789667e-05
gene:AT4G23270,301.6200945,2.515654842,0.568733906,4.423254558,9.72250725554056e-06,0.000105016
gene:AT1G57610,439.8515784,2.514274284,0.369699076,6.800867096,1.03991325073955e-11,2.4559816257957e-10
gene:AT5G59730,619.0969528,2.512149088,0.352554353,7.125565366,1.03654324826496e-12,2.64256747584159e-11
gene:AT3G23620,396.2552203,2.51096079,0.383999512,6.538968708,6.19444826373798e-11,1.35643617952706e-09
gene:AT1G04070,104.2940185,2.507191772,0.709597915,3.533256959,0.000410473,0.002952463
gene:AT1G77230,244.8686863,2.503847708,0.386463377,6.47887447,9.24093421434203e-11,1.97852615970696e-09
gene:AT2G22250,432.7698188,2.501274483,0.320103793,7.813948287,5.54238418877797e-15,1.75172103227584e-13
gene:AT4G19880,510.127705,2.497760402,0.409922873,6.093244769,1.10644684133412e-09,2.11909341313424e-08
gene:AT5G23520,307.7547151,2.495597975,0.359692369,6.938145449,3.97280584437464e-12,9.69183357319684e-11
gene:AT5G53750,147.0377841,2.494554552,0.839354934,2.971990099,0.002958762,0.015983793
gene:AT1G04100,129.6475923,2.488387355,0.707315176,3.518074317,0.000434691,0.003097714
gene:AT1G77890,262.5172286,2.485236392,0.578617732,4.295126566,1.74593700313213e-05,0.000178659
gene:AT2G22300,1174.297715,2.483896468,0.287372227,8.643481295,5.4525651730785e-18,2.20485240444149e-16
gene:AT1G17290,1662.672984,2.482531212,0.244026906,10.17318646,2.61220478877878e-24,1.50538077168904e-22
gene:AT4G30390,188.8547537,2.482285582,0.474934659,5.226583356,1.72670994082376e-07,2.4821294205359e-06
gene:AT2G31880,587.2567204,2.482186509,0.409523282,6.061160915,1.35142542810237e-09,2.56278193498664e-08
gene:AT4G32020,2187.633436,2.478477545,0.210960526,11.748537,7.1852042293961e-32,6.37330926301457e-30
gene:AT1G72450,559.4892944,2.477440223,0.305522376,8.108866716,5.10940542631203e-16,1.72536553764305e-14
gene:AT1G28390,283.9854757,2.476659731,0.442998296,5.590675522,2.26187911475349e-08,3.66778847521274e-07
gene:AT3G12740,939.7385186,2.465712895,0.249982249,9.863551947,5.98923676231538e-23,3.24734730143792e-21
gene:AT4G34180,590.8469621,2.464397733,0.297109403,8.294580081,1.08969449283336e-16,3.92045599963674e-15
gene:AT1G47720,114.6702645,2.462675852,0.676976019,3.637759364,0.00027502,0.002079179
gene:AT1G34370,745.0043001,2.461478622,0.292247457,8.422583543,3.68271674296463e-17,1.36843497815798e-15
gene:AT1G22280,782.6732523,2.458842252,0.323004765,7.612402416,2.69047320517733e-14,7.94267304497749e-13
gene:AT4G30650,277.9227251,2.457892377,0.539121862,4.559066419,5.13815204494476e-06,5.86983832364585e-05
gene:AT5G64260,433.5240413,2.456898296,0.373972373,6.569732071,5.04058775245252e-11,1.1213580034545e-09
gene:AT3G03060,134.1212115,2.454399041,0.516509325,4.751896859,2.0151716686552e-06,2.47078254799632e-05
gene:AT2G22870,262.78126,2.452219192,0.482039718,5.087172489,3.63441261474634e-07,4.99323154951018e-06
gene:AT5G10520,120.6581525,2.447887372,0.700566624,3.494153571,0.000475567,0.003350557
gene:AT4G39270,285.3938792,2.447835145,0.402201211,6.086095914,1.15697148206556e-09,2.20926459194424e-08
gene:AT4G24160,351.7055672,2.447744245,0.481585004,5.082683688,3.72139135740727e-07,5.1018049036592e-06
gene:AT4G02200,248.7132244,2.446875468,0.410908186,5.95479854,2.60392390380656e-09,4.78704176699797e-08
gene:AT5G58690,113.6272583,2.445077863,0.951982868,2.568405322,0.010216762,0.0446544
gene:AT4G08180,444.214358,2.444281746,0.368865097,6.626492357,3.43757262868809e-11,7.78428211258687e-10
gene:AT2G47730,2657.235682,2.440693006,0.177004297,13.78889131,2.9729376894948e-43,4.40177728056892e-41
gene:AT2G46510,584.4391487,2.440182604,0.308496375,7.909923092,2.57547951922291e-15,8.31758889026889e-14
gene:AT2G32930,269.3604365,2.433308589,0.45430305,5.356135265,8.50208695323833e-08,1.27950093569923e-06
gene:AT3G50910,635.8464401,2.432627129,0.419696905,5.796152174,6.78536992702424e-09,1.1971109106816e-07
gene:AT5G62570,463.4970443,2.431986655,0.360762892,6.741232843,1.57048290500075e-11,3.65080373858146e-10
gene:AT4G16760,1423.433504,2.431599517,0.246389492,9.868925398,5.67695084125406e-23,3.08672174554967e-21
gene:AT2G46500,1088.0164,2.431349027,0.21877817,11.11330726,1.08080890400667e-28,8.49118766706953e-27
gene:AT4G33565,257.0138746,2.428994669,0.44481703,5.460660242,4.74367105876166e-08,7.32794386348672e-07
gene:AT2G37970,193.7885135,2.428376024,0.496990298,4.88616384,1.02819645479466e-06,1.30804529820804e-05
gene:AT2G46080,360.8875422,2.427512578,0.423947459,5.725975059,1.02841330107333e-08,1.77056343640961e-07
gene:AT3G55960,412.5592347,2.423176611,0.396718855,6.108044983,1.00858930723661e-09,1.93939330526376e-08
gene:AT5G04980,202.2885116,2.422060567,0.54676343,4.429814497,9.43141799659305e-06,0.000101986
gene:AT2G11215,133.781838,2.421796887,0.567139202,4.270198352,1.95299199673043e-05,0.000197536
gene:AT4G23170,274.0116885,2.418187889,0.539989141,4.478215777,7.52694998636609e-06,8.31501664731808e-05
gene:AT4G12790,687.8076637,2.415316807,0.287497775,8.40116697,4.42063307233512e-17,1.63317361566807e-15
gene:AT1G07630,289.7727255,2.412323985,0.504978413,4.777083386,1.77856033389591e-06,2.21005353820713e-05
gene:AT2G01008,11346.71411,2.412095718,0.209219165,11.52903809,9.41902059446647e-31,8.02200479656154e-29
gene:AT3G28850,183.8217696,2.410726132,0.499172014,4.829449699,1.36910893272906e-06,1.7179014822144e-05
gene:AT3G47090,97.38908425,2.410453308,0.832138992,2.896695542,0.003771155,0.01962127
gene:AT1G66480,453.0106553,2.409068245,0.425959623,5.655625827,1.55279421310088e-08,2.58548295966831e-07
gene:AT2G34070,243.081481,2.408364094,0.452808893,5.318720832,1.04499331143105e-07,1.54723317372498e-06
gene:AT1G50440,415.8448422,2.407798301,0.333583102,7.217986428,5.27629805969685e-13,1.38362649936029e-11
gene:AT1G65820,510.1610297,2.406485709,0.443536416,5.425677852,5.77350080313592e-08,8.84075922504059e-07
gene:AT1G75335,36.74921103,2.405339208,0.940945579,2.556300027,0.010579186,0.045970293
gene:AT3G55840,133.1665369,2.404904317,0.60505107,3.97471294,7.04641934765393e-05,0.000620271
gene:AT5G40880,147.3619471,2.40359969,0.536880168,4.476976116,7.57077153778522e-06,8.3508430119937e-05
gene:AT4G33540,367.995334,2.397511532,0.365018138,6.568198357,5.09276723775992e-11,1.12802743144307e-09
gene:AT5G19440,767.7618892,2.395936181,0.281651719,8.506733735,1.78901744016296e-17,6.80533748779774e-16
gene:AT1G73500,395.734913,2.395914732,0.406174586,5.898731273,3.6630725913755e-09,6.64531774163956e-08
gene:AT2G33580,200.9640683,2.39575968,0.646499434,3.705741343,0.000210773,0.00164516
gene:AT1G13990,302.0169085,2.394172639,0.561007454,4.26763071,1.97560016291677e-05,0.000199613
gene:AT1G28680,260.8363301,2.393294451,0.570138053,4.197745507,2.69585335230665e-05,0.000263534
gene:AT3G05370,290.8069339,2.393280885,0.47977049,4.98838702,6.08855015560556e-07,8.06554806573268e-06
gene:AT5G15090,1945.466969,2.392530506,0.250008664,9.569790369,1.07122655436824e-21,5.41180281324931e-20
gene:AT2G47060,246.598652,2.39115297,0.475304183,5.030784616,4.88476656674689e-07,6.57956521180855e-06
gene:AT2G24500,634.1329492,2.387154209,0.343562718,6.948234152,3.69886724786145e-12,9.04647989667562e-11
gene:AT1G05010,1319.443321,2.384566755,0.282365916,8.444952512,3.04169076612446e-17,1.13903626199151e-15
gene:AT1G67520,157.8494059,2.383047767,0.540312725,4.410497211,1.03133534518634e-05,0.000110962
gene:AT3G10300,291.9322646,2.381919451,0.371120343,6.418186157,1.37907559358491e-10,2.88213322750515e-09
gene:AT1G30270,421.8516198,2.381422361,0.348008701,6.842996615,7.75534852654992e-12,1.85665358755016e-10
gene:AT3G06420,67.93311165,2.379682776,0.809879342,2.938317663,0.003299987,0.01755615
gene:AT1G76680,1509.910693,2.37881419,0.244393574,9.7335382,2.16913894518829e-22,1.15018144399406e-20
gene:AT3G44400,129.2516993,2.378379769,0.590503551,4.027714593,5.63216541087181e-05,0.000510155
gene:AT2G24180,497.8514685,2.377106823,0.517186552,4.596227056,4.30209884879545e-06,4.99136821227335e-05
gene:AT4G27680,275.6149369,2.376332118,0.453511433,5.239850525,1.60706714997413e-07,2.31533147475315e-06
gene:AT3G21630,516.8077412,2.3747782,0.398323095,5.961939518,2.49261415213912e-09,4.59118059333721e-08
gene:AT2G14560,240.9471479,2.372194574,0.639263072,3.710826854,0.000206583,0.001617704
gene:AT1G05060,195.1958228,2.371077595,0.418629734,5.66390154,1.4796933256619e-08,2.46803614664994e-07
gene:AT3G46620,547.1691337,2.370582878,0.316369334,7.493086803,6.72723774328909e-14,1.92651042079511e-12
gene:AT1G79670,275.1850386,2.369037749,0.427957154,5.535689098,3.1000705774838e-08,4.92328040226141e-07
gene:AT3G57750,287.1554768,2.367788357,0.539066604,4.392385543,1.12113655918129e-05,0.000119489
gene:AT5G65280,64.46985846,2.365743986,0.70461171,3.357514435,0.000786466,0.005161236
gene:AT2G21350,52.35080228,2.365056338,0.918894895,2.573805067,0.010058693,0.044142662
gene:AT1G32230,3760.305519,2.363248164,0.194661893,12.14027116,6.46115644575711e-34,6.4105329519553e-32
gene:AT3G51890,192.8047893,2.362276919,0.698942502,3.379787195,0.00072542,0.004803192
gene:AT1G10580,548.4599779,2.361807641,0.356529642,6.624435562,3.48577531501017e-11,7.87490648630466e-10
gene:AT4G22780,275.8740965,2.360578033,0.576744413,4.092936108,4.25945115787116e-05,0.000395827
gene:AT2G47650,689.5159219,2.360545871,0.354873877,6.651788217,2.89553155631974e-11,6.58006982243712e-10
gene:AT1G54575,119.8914544,2.354824339,0.651159746,3.616354286,0.000298781,0.002234244
gene:AT5G19320,180.4013365,2.354412909,0.838308884,2.808526731,0.004976875,0.024798056
gene:AT3G26980,453.9839615,2.350774217,0.363127158,6.473694305,9.56352919469760e-11,2.04305005482286e-09
gene:AT5G13860,157.6595035,2.350330133,0.802427766,2.929023934,0.003400282,0.017965588
gene:AT4G38550,1835.52469,2.35025986,0.295949272,7.941428074,1.99866594826452e-15,6.4874067744006e-14
gene:AT4G25340,504.2659654,2.348939523,0.365581596,6.425212729,1.31685229866432e-10,2.76108638831054e-09
gene:AT2G41120,127.5277071,2.346962528,0.715580589,3.279801835,0.0010388,0.006572921
gene:AT2G36650,185.8187199,2.345803639,0.723473395,3.242418663,0.001185198,0.007387528
gene:AT2G44993,169.0722804,2.339515417,0.743498976,3.146628968,0.001651644,0.009763773
gene:AT4G00290,302.7829023,2.332587016,0.470254986,4.960260043,7.03988742636223e-07,9.22421737117905e-06
gene:AT5G03030,288.5769506,2.332255414,0.385603798,6.048320651,1.46363432748982e-09,2.7592589163099e-08
gene:AT3G47550,455.7497854,2.331647982,0.361833791,6.44397521,1.16384103238118e-10,2.45901341287299e-09
gene:AT3G59690,360.4261072,2.330565763,0.339592081,6.862838959,6.75053144719774e-12,1.62012754732746e-10
gene:AT2G46170,179.7266496,2.330037414,0.545180598,4.273881763,1.92098931161525e-05,0.000195223
gene:AT4G24920,488.2073126,2.329053082,0.382526739,6.08860203,1.13900856143182e-09,2.17712381235746e-08
gene:AT3G53230,124.542285,2.327700813,0.595115617,3.911342177,9.17846255337177e-05,0.000783446
gene:AT4G34230,831.0764284,2.327350812,0.299781949,7.763478813,8.26309317493188e-15,2.56115970098372e-13
gene:AT4G11300,113.0533062,2.325305393,0.650890096,3.572500807,0.000353588,0.002600638
gene:AT4G08500,685.7021717,2.324340024,0.301839827,7.700574327,1.3545602073266e-14,4.10591730246023e-13
gene:AT5G54840,311.9799615,2.323077912,0.469896469,4.943807977,7.66111669821416e-07,9.93673680641685e-06
gene:AT3G19020,176.6084598,2.322997607,0.543871381,4.271226043,1.9440123707575e-05,0.000196732
gene:AT1G63840,141.3879857,2.320400406,0.522306179,4.4426057,8.88759479650775e-06,9.6376577263764e-05
gene:AT3G57280,502.389335,2.317324996,0.314123084,7.377124166,1.61745151656703e-13,4.40349459559861e-12
gene:AT5G18400,580.104345,2.315080003,0.417056535,5.550998028,2.84043291050669e-08,4.54091799513561e-07
gene:AT5G57640,52.21547068,2.313851359,0.830161637,2.787229928,0.005316075,0.02616977
